mvp_hfr_id,official_hfr_id,hospital_name,source_record_id,address,latitude,longitude,source
HFR_MOCK_000127,,K.C.M. Hospital,163,"#3/224, Upendra Complex, 3/224, Upendra Complex,, Y.S.R., Andhra Pradesh - 516001",19.0266349,72.8594614,data.gov.in
HFR_MOCK_000128,,Palla Krishnaiah Memorial And Nursing Home,165,"21/188 And 21/187 Christian Lane, 21/188 and 21/187 Christian Lane Kadapa Kadapa 516001  Kadapa, Y.S.R., Andhra Pradesh - 516001",14.4701485,78.8297701,data.gov.in
HFR_MOCK_000129,,Sri Krishna Sahithi Eye Hospital,170,"3/137 Christian Lane Christian Lane, 3/137 Christian Lane Christian Lane Kadapa 516001  Kadapa, Y.S.R., Andhra Pradesh - 516001",14.4701485,78.8297701,data.gov.in
HFR_MOCK_000130,,Srija Rainbow Childrens Hospital,171,"Madras Road, Madras Road, Kadapa, Y.S.R., Andhra Pradesh - 516001",14.4783864,78.8252721,data.gov.in
HFR_MOCK_000131,,Tata Reddy Ramalinga Reddy Nursing Home,173,"17/48, Kapu Street, Jammalamadugu, Y.S.R., Andhra Pradesh - 516001",14.686981,78.3909238,data.gov.in
HFR_MOCK_000132,,Vurimi Savitramma Cardiac Centre,177,"# 3/225 Upendra Complex Christian Lane, 3/225 Upendra Complex Christian Lane Kadapa 516001  Kadapa, Y.S.R., Andhra Pradesh - 516001",14.4701485,78.8297701,data.gov.in
HFR_MOCK_000133,,Dr G R K R Multi Speciality Hospitals,179,"6/1414, Sankarapuram, Y.S.R., Andhra Pradesh - 516002",14.480391,78.8340173,data.gov.in
HFR_MOCK_000134,,Sri Satya Sai Hospital,182,"6-880, Madras Road Sankarapuram, Y.S.R., Andhra Pradesh - 516002",13.0311046,80.2720822,data.gov.in
HFR_MOCK_000135,,Usha Rani Nursing Home,184,"1/706 - 3, Dwarakanagar, Y.S.R., Andhra Pradesh - 516004",17.7266953,83.3054733,data.gov.in
HFR_MOCK_000136,,Vishnu Nursing Home,185,"10/596 M. G. Road Rly. Kodur, 10/596 M. G. Road Rly. Kodur, Kadapa, Y.S.R., Andhra Pradesh - 516101",13.9518505,79.3492863,data.gov.in
HFR_MOCK_000137,,Sree Durgaa Nursing Home,186,"Nagulamanu Street Rajampet Rajampet, Nagulamanu Street Rajampet Rajampet 516115  Kadapa, Y.S.R., Andhra Pradesh - 516115",14.1965314,79.1563718,data.gov.in
HFR_MOCK_000138,,Sri Sai Nursing Home,187,"6/133, R S Road Rajampet Rajampet, 6/133, R S Road Rajampet Rajampet 516115 : Kadapa, Y.S.R., Andhra Pradesh - 516115",14.2050808,79.1549173,data.gov.in
HFR_MOCK_000139,,Madhavi Nursing Home,189,"Harinatha Street, Rayachoty, Harinatha Street, Rayachoty,  Kadapa., Y.S.R., Andhra Pradesh - 516269",14.0585458,78.7518863,data.gov.in
HFR_MOCK_000140,,Abhilash Netra Vidyasala,191,"3/1350, Gandhi Road Opp: Iswarya Complex Proddatur, 3/1350, Gandhi Road Opp: Iswarya Complex Proddatur 516360  Kadapa, Y.S.R., Andhra Pradesh - 516360",14.7491864,78.5531577,data.gov.in
HFR_MOCK_000141,,B. G. R. Hospital,192,"Gandhi Road, Proddatur (P.O.), Gandhi Road, Proddatur (P.O.), . Kadapa, Y.S.R., Andhra Pradesh - 516360",14.7500333,78.5478809,data.gov.in
HFR_MOCK_000142,,Bhavya Nursing Home,193,"Near Gabdhi Statue, Gandhi Road, Proddatur, Y.S.R., Andhra Pradesh - 516360",14.7500333,78.5478809,data.gov.in
HFR_MOCK_000143,,Cnr Nursing Home,194,"Gandhi Road Proddutur Proddatur 516360  Kadapa, Y.S.R., Andhra Pradesh - 516360",14.7491864,78.5531577,data.gov.in
HFR_MOCK_000144,,Kalyana Chakravarthy Hospitals - Proddatur,197,"3 / 1467 , Holmespet , Proddatur, 3 / 1467, Holmespet Proddatur, Y.S.R., Andhra Pradesh - 516360",14.7528736,78.5514834,data.gov.in
HFR_MOCK_000145,,Kathya Nursing Home,198,"8/399, Swayam Sevak Road, Proddatur, Y.S.R., Andhra Pradesh - 516360",14.7512835,78.5497493,data.gov.in
HFR_MOCK_000146,,Lakshmi Kishore Hospital,199,"No. 5/1895, Gandhi Road,Geetha Ashram Street, No. 5/1895, Gandhi Road,Geetha Ashram Street,, Y.S.R., Andhra Pradesh - 516360",26.1781993,91.773379,data.gov.in
HFR_MOCK_000147,,Orthopaedic And Maternity Hospital,201,"Dr.Ramalinga Reddy Hospital Campus, Holmeset, Proddatur, Y.S.R., Andhra Pradesh - 516360",14.7491864,78.5531577,data.gov.in
HFR_MOCK_000148,,Shree Veja Nursing Home,203,"8/700, Oppositeposina Compound, Gandhi Road,Proddatur, Y.S.R., Andhra Pradesh - 516360",14.7500333,78.5478809,data.gov.in
HFR_MOCK_000149,,Siva Nursing Home,204,"4/626,Gandhi Road,Proddatur, Y.S.R., Andhra Pradesh - 516360",14.7500333,78.5478809,data.gov.in
HFR_MOCK_000150,,Swarup Eye Hospital and Laser Center,208,"T. B. Road, T. B. Road, t. Kaddapa, Y.S.R., Andhra Pradesh - 516360",14.7600159,78.5393058,data.gov.in
HFR_MOCK_000151,,Vaatsalya Hospital,209,"Nagadastagiri Healthcare Comples 3/1467 Holmespet Proddatur, Nagadastagiri Healthcare Comples 3/1467 Holmespet Proddatur 516360  Kadapa, Y.S.R., Andhra Pradesh - 516360",14.7491864,78.5531577,data.gov.in
HFR_MOCK_000152,,Vijaya Eye Hospital,210,"Dr S Vijaya M S, Vijaya Eye Hospital, 4/624, Gandhi Road, Proddatur, Y.S.R., Andhra Pradesh - 516360",14.7500333,78.5478809,data.gov.in
HFR_MOCK_000153,,Nikhil Nursing Home,212,"Holmespet Proddatur, Holmespet Proddatur Kadapa, Y.S.R., Andhra Pradesh - 516434",14.7528736,78.5514834,data.gov.in
HFR_MOCK_000154,,Sree Tati Reddy Ramalinga Reddy Nursing Home,213,"17-48, Kapu Street, Jammalamadugu, 17-48, Kapu Street, Jammalamadugu Kadapa Andra Pradesh, Y.S.R., Andhra Pradesh - 516434",14.686981,78.3909238,data.gov.in
HFR_MOCK_000155,,Sri Thati Reddy Ramalinga Reddy Nursing Home,214,"17/48, Kapu Street Jammalamadugu, 17/48, Kapu Street Jammalamadugu Kadapa 516434 : Kadapa, Y.S.R., Andhra Pradesh - 516434",14.6857186,78.3909785,data.gov.in
HFR_MOCK_000156,,Venkata Sai Baradwaja Hospital,215,"M D O Office Road, Jammalamadugu, M D O Office Road, Jammalamadugu,Kadapa, Y.S.R., Andhra Pradesh - 516434",14.8474197,78.3899108,data.gov.in
HFR_MOCK_000157,,7 Star Superspeciality Hospital,216,"20-1-61, Opposite L. I. C. Building, Main Road, East Godavari, Andhra Pradesh - 533001",32.458567,74.5000465,data.gov.in
HFR_MOCK_000158,,Apollo Samudra Hospitals,217,"13-1-3, Main Road, Kakinada, East Godavari, Andhra Pradesh - 533001",17.0769388,82.1385327,data.gov.in
HFR_MOCK_000159,,Bharani Hospital,218,"Kakinada, East Godavari, Andhra Pradesh - 533001",16.9890648,82.2474648,data.gov.in
HFR_MOCK_000160,,Care Emergency Hospital,219,"Near Ii Town Police Station,Main Road., East Godavari, Andhra Pradesh - 533001",29.5160925,74.5877445,data.gov.in
HFR_MOCK_000161,,Christian Cancer Center,220,"Kakinada, East Godavari, Andhra Pradesh - 533001",16.9837142,82.2404611,data.gov.in
HFR_MOCK_000162,,Haritha Hospitals,222,"P R College Road, Opp Govt Hospitals P R College Road Kakinada, P R College Road, Opp Govt Hospitals P R College Road Kakinada 533001  East Godavari, Andhra Pradesh - 533001",16.9482342,82.2528975,data.gov.in
HFR_MOCK_000163,,Kakinada Nursing Home,223,"Kakinada, East Godavari, Andhra Pradesh - 533001",16.9890648,82.2474648,data.gov.in
HFR_MOCK_000164,,Life Line Emergency Hospital,224,"13-1-13, Main Road, Kakinada, East Godavari, Andhra Pradesh - 533001",17.0769388,82.1385327,data.gov.in
HFR_MOCK_000165,,Raghava 24 Hrs Emergency Hospital,225,"11-11-3/1 Prabhakara Street Ramaraopeta Kakinada, 11-11-3/1 Prabhakara Street Ramaraopeta Kakinada 533001  East Godavari, Andhra Pradesh - 533001",16.9640729,82.2329395,data.gov.in
HFR_MOCK_000166,,Sai Sudha Hospital,228,"21-1-24,Jawahar Street,Shalypet, 21-1-24,Jawahar Street,Shalypet, Kakinada : 533001, East Godavari, Andhra Pradesh - 533001",16.9482342,82.2528975,data.gov.in
HFR_MOCK_000167,,Shravani Ent Hospital,230,"Dno:21-1-29, Jawahar St, Kakinada, East Godavari, Andhra Pradesh - 533001",16.9558071,82.2330899,data.gov.in
HFR_MOCK_000168,,Siddhartha Hospital,231,"34-1-20, Temple Street, Rict East Godawari, Kakinada,, East Godavari, Andhra Pradesh - 533001",16.954694,82.2327304,data.gov.in
HFR_MOCK_000169,,Sri Gowthami Nursing Home,233,"Nageswara Rao Street,Ramrao Pet,Kakinada, East Godavari, Andhra Pradesh - 533001",16.9890648,82.2474648,data.gov.in
HFR_MOCK_000170,,Sri Lalitha Hospitals Institute Of Lap Surgery And Training,234,"Cinema Street, Opp Anandabharathi, Cinema Street Kakinada 533001  East Godavari, Andhra Pradesh - 533001",16.9510095,82.2365598,data.gov.in
HFR_MOCK_000171,,Sri Srinivasa Orthopaedic Centre and Nursing Home,235,"7-3-15 Prakash St, Ramarao Peta, Kakinada, East Godavari, Andhra Pradesh - 533001",16.9890648,82.2474648,data.gov.in
HFR_MOCK_000172,,Srihitha Children Hospital,236,"Rajahmundry, East Godavari, Andhra Pradesh - 533001",17.0005383,81.8040345,data.gov.in
HFR_MOCK_000173,,Vijaya Nursing Home,238,"Jawahar Street Kakinada Kakinada 533001  East Godavari, Andhra Pradesh - 533001",16.9639769,82.2236918,data.gov.in
HFR_MOCK_000174,,Vishwanadha Eye and Maternity Hospital,239,"Rajahmundry, East Godavari, Andhra Pradesh - 533001",17.0005383,81.8040345,data.gov.in
HFR_MOCK_000175,,Bhanu Nursing Home and Eye Hospital,240,"Endowments Colony, 100 Building Centre Srinagar, East Godavari, Andhra Pradesh - 533003",34.1255413,74.9442585,data.gov.in
HFR_MOCK_000176,,Mother and Child Hospital,242,"2-4-10 Near Suruchi Sweet Stall, Behind Padmapriva Theatre, Bhanugudi Junction, Kakinada, East Godavari, Andhra Pradesh - 533003",16.9754085,82.2352397,data.gov.in
HFR_MOCK_000177,,Nayana Eye Care,243,"2-10-50 Srinagar, Bhanugudi Junction Kakinada 533003  East Godavari, Andhra Pradesh - 533003",16.9695602,82.2388249,data.gov.in
HFR_MOCK_000178,,Ramalingeswara Nursing Home,244,"Ganjamvari Street, Kakinada, East Godavari, Andhra Pradesh - 533003",16.9506495,82.2333585,data.gov.in
HFR_MOCK_000179,,Saipriya Maternity Hospital,246,"Lig No.6,100 Building Complex Road, Kakinada, East Godavari, Andhra Pradesh - 533003",16.9890648,82.2474648,data.gov.in
HFR_MOCK_000180,,Kasturi Nursing Home,248,"#11-5-9, Gopalakrishna Street,Ramaraopeta, Kakinada, East Godavari, Andhra Pradesh - 533004",16.9890648,82.2474648,data.gov.in
HFR_MOCK_000181,,Poly Clinic and Hospital,249,"Gandhi Nagar, Gandhi Nagar, East Godavari, Andhra Pradesh - 533004",12.6670587,79.2782323,data.gov.in
HFR_MOCK_000182,,Ravichandra Hospital,250,"11-5-10, Gopala Krishna Street, Ramaraopet,Kakinada, East Godavari, Andhra Pradesh - 533004",16.9890648,82.2474648,data.gov.in
HFR_MOCK_000183,,Sanjivi Orthopaedic Hospital,251,"#: 11-11-1 Ramaraopet Kakinada 533004  East Godavari, Andhra Pradesh - 533004",16.9663046,82.2270885,data.gov.in
HFR_MOCK_000184,,Sri Sai Raghavendra Super Specialities Hospital,252,"8-5-19/1, Ontimamidi Junction, Gandhinagar, Kakinada, East Godavari, Andhra Pradesh - 533004",16.9890648,82.2474648,data.gov.in
HFR_MOCK_000185,,Sri Venkata Chalapathi Nursing Home,253,"10-7-39, Kopellavari Street Ramaraopet(Near Duper Bazar),Kakinada, East Godavari, Andhra Pradesh - 533004",16.9890648,82.2474648,data.gov.in
HFR_MOCK_000186,,Sri Venugopal Hospital,255,"Venugopal Nursing Home Kamalendera Nath Street Narasanana Nagar Kakinada, East Godavari, Andhra Pradesh - 533004",16.9890648,82.2474648,data.gov.in
HFR_MOCK_000187,,Sudha Urology And Andrology Hospital,256,"10-5-8, Nageswara Rao Street, Rama Rao Pet 2Nd Junction Kakinada 533004  East Godavari, Andhra Pradesh - 533004",16.9663046,82.2270885,data.gov.in
HFR_MOCK_000188,,Surya Global Hospitals,257,"10-5-27/1, Nageswara Rao Street, Ramaraopeta Kakinada 533004  East Godavari, Andhra Pradesh - 533004",16.9607952,82.2282795,data.gov.in
HFR_MOCK_000189,,Vasan Eye Care Hospital,258,"6-1-37/Nookalamma Temple Street, Suryaraopet, Kakinada 533004  East Godavari, Andhra Pradesh - 533004",16.9663046,82.2270885,data.gov.in
HFR_MOCK_000190,,Srikiran Institute Of Ophthalmology,260,"Near Atchampeta Junction, Penumarthi Road, A.P.S.P Camp Post, Kakinada,, East Godavari, Andhra Pradesh - 533005",16.9890648,82.2474648,data.gov.in
HFR_MOCK_000191,,Sushrutha Hospital,262,"4-111, Manikyanagar Rd-2, Valasapakala, Kakinada, East Godavari, Andhra Pradesh - 533005",16.9967552,82.2569717,data.gov.in
HFR_MOCK_000192,,Sri Srinivasa Nursing Home,264,"Pedapudi, East Godavari, Andhra Pradesh - 533006",16.9523477,82.1305609,data.gov.in
HFR_MOCK_000193,,Abhay Nursing Home,265,"J N Road Ramalayam, Tilak Road, East Godavari, Andhra Pradesh - 533101",17.3977354,78.5095841,data.gov.in
HFR_MOCK_000194,,Aravindam Ortho and Physio Centre,266,"6-18-3, Kokkondavari Street, Rajahmundry, East Godavari, Andhra Pradesh - 533101",17.0005383,81.8040345,data.gov.in
HFR_MOCK_000195,,Aruna Hospital and Poly Clinic,267,"Main Road,, Innespeta, Main Road, Innespeta, East Godavari, Andhra Pradesh - 533101",16.9955344,81.777335,data.gov.in
HFR_MOCK_000196,,Bhaskara Raju Children Hospital,268,"Prakash Nagar Rajahmundry, East Godavari, Andhra Pradesh - 533101",17.0085074,81.7903215,data.gov.in
HFR_MOCK_000197,,Sri Satya Nursing Home,272,"Innespt, Rajahmundry-1, East Godavari, Andhra Pradesh - 533101",16.9955344,81.777335,data.gov.in
HFR_MOCK_000198,,Sri Srinivasa Hospitals,273,"75-8-12, Gandhipuram-Ii, East Godavari, Andhra Pradesh - 533101",11.0216153,76.9512637,data.gov.in
HFR_MOCK_000199,,Sri Venkateswara Hospitals,274,"D.No. 10-7-38, Fort Gate,Near Adilaxmi Temple . Rangreejupeta. Rajahmundry, East Godavari, Andhra Pradesh - 533101",17.0005383,81.8040345,data.gov.in
HFR_MOCK_000200,,Abhaya Emergency Centre,275,"79-1-4/1, Jn Road Rajamundry Rajamundry 533103  East Godavari, Andhra Pradesh - 533103",17.025988,81.785442,data.gov.in
HFR_MOCK_000201,,Alert Emergency Hospital,277,"# 74-11-7, Prakash Nagar, East Godavari Rict, Andhra Pradesh - 533103",17.0085074,81.7903215,data.gov.in
HFR_MOCK_000202,,Ammanna Memorial Murtys Neuro Super Speciality Ho,278,"D.No : 46-21-10, Danavaipeta, Rajahmundry, East Godavari, Andhra Pradesh - 533103",17.0068895,81.7829842,data.gov.in
HFR_MOCK_000203,,Aruna Hospital and Polyclinic,280,"Main Road, Near Kottipalli Bus Stand, Rajahmundry, East Godavari, Andhra Pradesh - 533103",16.9937064,81.7762669,data.gov.in
HFR_MOCK_000204,,Bharadwaja Heart and Maternity Centre,281,"75-8-12,Gandhipuram,Rajahmundry, East Godavari, Andhra Pradesh - 533103",17.0112469,81.7827774,data.gov.in
HFR_MOCK_000205,,Bhavani Nursing Home,282,"Jayakrishnapuram, Rajahmundry, East Godavari, Andhra Pradesh - 533103",17.048743,81.799831,data.gov.in
HFR_MOCK_000206,,Buddudu Orthopeadic Hospital,284,"Debichowk, Rajahmundry, East Godavari, Andhra Pradesh - 533103",17.0096947,81.7760339,data.gov.in
HFR_MOCK_000207,,Coastal Cardiac And Maternity Centre,286,"Near Danavaipeta Park Besind Hdfc Bank Danavaipeta Park Rajamundry 533103  East Godavari, Andhra Pradesh - 533103",17.0068895,81.7829842,data.gov.in
HFR_MOCK_000208,,Geetha Mullapudi Sperspeciality Dental Hospital,287,"Vt College Road, Behind Kotipalli Bus Stand, Rajahmundry, East Godavari, Andhra Pradesh - 533103",17.0005383,81.8040345,data.gov.in
HFR_MOCK_000209,,Gowthami Nursing Home,288,"75-1-12, Prakash Nagar, Rajahmundry , East Godavari, 75-1-12, Prakash Nagar, Rajahmundry, East Godavari, Andhra Pradesh - 533103",17.0085074,81.7903215,data.gov.in
HFR_MOCK_000210,,Harsha Hospitals,289,"75-1-7, Prakash Nagar Rajamundry 533103  East Godavari, Andhra Pradesh - 533103",17.0085074,81.7903215,data.gov.in
HFR_MOCK_000211,,Kamalakar Hospital,290,"D. No.75-7-20, Near Prakash Nagar,Round Park,, East Godavari, Andhra Pradesh - 533103",17.0068375,81.7875023,data.gov.in
HFR_MOCK_000212,,Krishna Nursing Home,291,"Gandhipuram 3, Rajahmundry, East Godavari, Andhra Pradesh - 533103",17.0112469,81.7827774,data.gov.in
HFR_MOCK_000213,,Nest Hospital,294,"# 46-12-12,Opp Sagar Hospital, Danavaipet, Rajahmundry,, East Godavari, Andhra Pradesh - 533103",17.0068895,81.7829842,data.gov.in
HFR_MOCK_000214,,Netra Eye Care,295,"# 76-5-4, Opposite Aakar Consulting Eng. Ganugala Veedhi, Rajahmundry, East Godavari, Andhra Pradesh - 533103",17.0005383,81.8040345,data.gov.in
HFR_MOCK_000215,,Prasanthi Nursing Home,298,"Syamala Nagar, Rajahmundry, East Godavari, Andhra Pradesh - 533103",17.0015368,81.7899798,data.gov.in
HFR_MOCK_000216,,Raja Neuro And Multi Speciality Hospital Pvt Ltd,299,"76-4-7, Gandhipuram - 2, East Godavari, Andhra Pradesh - 533103",11.021315,76.970487,data.gov.in
HFR_MOCK_000217,,Rajahmundry Orthopedic Hospital,300,"75-1-18, Prakash Nagar, East Godavari, Andhra Pradesh - 533103",17.4404903,78.4739384,data.gov.in
HFR_MOCK_000218,,Ratna Orthopaedic Center,301,"Danavai Peta, Rajahmundry, East Godavari, Andhra Pradesh - 533103",17.0068895,81.7829842,data.gov.in
HFR_MOCK_000219,,Sanjana Orthopaedic Hospital,302,"46-18-22, Opposite Idbi Bank, Danavaipeta, East Godavari, Andhra Pradesh - 533103",17.0068895,81.7829842,data.gov.in
HFR_MOCK_000220,,Sreya Medical Speciality Centre,304,"D.No.46-12-19, Gandhi Park Back Road,Danavaipeta,Rajahmundry,, East Godavari, Andhra Pradesh - 533103",17.0068895,81.7829842,data.gov.in
HFR_MOCK_000221,,Sri Ramadas Hospitals,307,"# 78/8-7, Gandhipuram-3, Rajahmundry,, East Godavari, Andhra Pradesh - 533103",17.0112469,81.7827774,data.gov.in
HFR_MOCK_000222,,"Sri Suguna Children,S Hospital",308,"Danavaipet, Rajahmundry, East Godavari, Andhra Pradesh - 533103",17.0068895,81.7829842,data.gov.in
HFR_MOCK_000223,,Surya Hospital,310,"Near Round Park Praksh Nagar Rajamundry 533103  East Godavari, Andhra Pradesh - 533103",17.0068375,81.7875023,data.gov.in
HFR_MOCK_000224,,Swetha Hospitals - Rajahmundry,311,"Danavai Peta, D. N. -46-18-8/2 , East Godavari,, Danavai Peta, D. N. -46-18-8/2, East Godavari,, Andhra Pradesh - 533103",17.006802,81.7830251,data.gov.in
HFR_MOCK_000225,,V.B. Chest Institute,312,"Tilak Road, Rajahmundry, East Godavari, Andhra Pradesh - 533103",17.0039159,81.7948734,data.gov.in
HFR_MOCK_000226,,Vijaya Hospital,314,"#78-9-11/9, Behind R.T.C Complex ,Gandhipuram (:East Godavari ), 78-9-11/9, Behind R.T.C Complex,Gandhipuram (:East Godavari ), Andhra Pradesh - 533103",17.0021675,81.7855401,data.gov.in
HFR_MOCK_000227,,Akira Eye Hospital,315,"Aryapuram, Rajahmundry,, East Godavari, Andhra Pradesh - 533104",17.0151123,81.7725499,data.gov.in
HFR_MOCK_000228,,Dr A V R Ananda Rao Memorial Eye Clinic,316,"Opp Gokavaram Bus Stand Rajamundry, East Godavari, Andhra Pradesh - 533104",17.0100744,81.7724645,data.gov.in
HFR_MOCK_000229,,Kranti Nursing Home,319,"20-23-7, Aryapuram, Near Gokavaram Bus Stand Rajahmundry, East Godavari, Andhra Pradesh - 533104",17.0005383,81.8040345,data.gov.in
HFR_MOCK_000230,,Royal Hospital,320,"# 20-23-4, Behind Nagadevi Theatre, Near Gokavaram Bus Stand, Rajahmundry,, East Godavari, Andhra Pradesh - 533104",17.0005383,81.8040345,data.gov.in
HFR_MOCK_000231,,Siddhartha Orthopaedic Hospital and Polyclinic,321,"Devi Chowk, Rajahmundry,, East Godavari, Andhra Pradesh - 533104",17.0096947,81.7760339,data.gov.in
HFR_MOCK_000232,,Sree Latha Hospital,322,"# 12- 21- 4, Aryapuram, Rajahmundry, East Godavari, Andhra Pradesh - 533104",17.0151123,81.7725499,data.gov.in
HFR_MOCK_000233,,Sri Ram Nursing Home,323,"Gowathmi Grandhalyam St., Rajahmundry, East Godavari, Andhra Pradesh - 533104",17.0005383,81.8040345,data.gov.in
HFR_MOCK_000234,,Sri Srinivasa Orthopaedic Hospital,324,"At # 11-6-A, Beside Aryapuram Fire Station Near Gokavaram Bus Stand, Rajahmundry, At 11-6-A, Beside Aryapuram Fire Station Near Gokavaram Bus Stand, Rajahmundry, East Godavari, Andhra Pradesh - 533104",17.0005383,81.8040345,data.gov.in
HFR_MOCK_000235,,Chaitanya Nursing Home,325,"Seethampeta, Rajahmundry, East Godavari, Andhra Pradesh - 533105",17.0209155,81.7711827,data.gov.in
HFR_MOCK_000236,,Swatantra Hospitals,330,"Near Kambala Park, Rajahmundry, East Godavari, Andhra Pradesh - 533105",17.0127714,81.7782905,data.gov.in
HFR_MOCK_000237,,Saiteja Hospital,331,"Near Indiragandhi Statue Jn. Lalacheruvu, Rajahmundry, East Godavari, Andhra Pradesh - 533106",17.0320097,81.8101386,data.gov.in
HFR_MOCK_000238,,Adarsh Multi Speciality Hospital and Neuro Center,332,"D No.86-26-5 V.L.Puram, East Godavari, Andhra Pradesh - 533107",13.0560527,80.2184139,data.gov.in
HFR_MOCK_000239,,Adarsha Hospital,334,"College Road, Amalapuram, East Godavari, Andhra Pradesh - 533201",16.567804,81.9972968,data.gov.in
HFR_MOCK_000240,,Care Hospital,335,"K N F Road, K N F Road, East Godavari, Andhra Pradesh - 533201",16.4075276,81.7886325,data.gov.in
HFR_MOCK_000241,,Konaseema Institute Of Medical Sciences,336,"Near Red Bridge Kamangaruvu Amalapuram 533201  East Godavari, Andhra Pradesh - 533201",16.5720904,82.0008548,data.gov.in
HFR_MOCK_000242,,Konaseema Institute Of Medical Sciences,337,"Chaitanya Nagar, Amalapuram, East Godavari, Andhra Pradesh - 533201",16.5720904,82.0008548,data.gov.in
HFR_MOCK_000243,,Konaseva Institute Of Medical Science,338,"Nh 214, Chaintanya Nagar,, East Godavari, Andhra Pradesh - 533201",15.2913649,75.1458943,data.gov.in
HFR_MOCK_000244,,Rohine Mother and Child Care Hospital,339,"Amalapuram, East Godavari, Andhra Pradesh - 533201",16.5720904,82.0008548,data.gov.in
HFR_MOCK_000245,,Sai Leela Orthopaedic Hospital,340,"Yerranilivari Street , Amalapuram, Yerranilivari Street, Amalapuram, East Godavari, Andhra Pradesh - 533201",16.5720904,82.0008548,data.gov.in
HFR_MOCK_000246,,Sri Konaseema Specialities Hospital,341,"College Road,Amalapuram, E G Dt., East Godavari, Andhra Pradesh - 533201",16.567804,81.9972968,data.gov.in
HFR_MOCK_000247,,Sri Venkateswara Nursing Home,342,"K. Agraharam , Amalapuram, K. Agraharam, Amalapuram, East Godavari, Andhra Pradesh - 533201",16.573678,81.999496,data.gov.in
HFR_MOCK_000248,,V.N.Nursing Home,343,"3-2-117E, College Road, Amalapuram, East Godavari, Andhra Pradesh - 533201",16.567804,81.9972968,data.gov.in
HFR_MOCK_000249,,Janatha Hospital,344,"Mummidivaram , East Godawari, (A.P) -, Mummidivaram, East Godawari, (A.P) -, East Godavari, Andhra Pradesh - 533216",16.6414998,82.1042955,data.gov.in
HFR_MOCK_000250,,Sree Sravana Nursing Home,345,"Kothapeta, East Godavari, Andhra Pradesh - 533223",16.7160148,81.8957846,data.gov.in
HFR_MOCK_000251,,Sri Venkateswara Nursing Home,346,"Ravulapalem, East Godavari, Andhra Pradesh - 533238",17.4986709,81.9998367,data.gov.in
